,num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking,total_energy_consumption
808,3,1958400,216750000,665600000,0,10,50,80,3,1,500000,1,-1.0,139.0774102168753,2259144331.1645646,2145397962.2218425,3307704246.8408833,145531198.22803995,3675659769.052782,305265688.14254117,1557425972.5530825,1889573604.036654,12939.291316100653,41074084000.023,15711336563.347218,14050.314937156107,10104.256240127263,24944.491269693994,22002.62081910588,9758.61009843052,143.26637023460165,711.9783465448872,155601.82323041745,106279.94890396761,13601.42428286362,7335.60531177095,993.9583711654767,1352.9716962711432,820.8465730040608,1088.095918745112,202.7440840655978,1164.588066234651,38903646734.31428,21861.880085921486,2111.338684243012,27240.202487819195,160026.57010691543
809,3,576000,905250000,2133000000,100,100,50,10,3,0,950000,1,0.5,20.657238551477015,1253534665.7749586,3092410045.6783047,2876581043.50368,163103172.2241185,3472540005.520171,147469888.81680056,1029054682.9387717,1760989096.2821193,5377.858691701706,21710612807.03517,8945177035.35946,2952.512325332289,2352.175434214993,8080.78519512479,4960.9260876119315,4705.047503061476,0.0,812.0983628427903,75570.01673391058,86127.20368733381,3177.3587723783317,4987.988737971092,647.372583345444,534.0424696022029,567.4362814213059,526.7389147993479,24.694812458557617,697.5317355933465,14333227614.920822,7794.70189160474,930.5189364221206,8460.065111592776,75684.82689208061
810,2,729600,522750000,408000000,0,60,5,80,3,0,950000,0,0.9,83.52539257192565,2039638394.294846,3831354780.3642435,1565143181.2460237,125627280.30562559,3750890949.1653914,396503508.55861485,1785745027.9801598,2258474444.721582,16671.739100200928,45459878029.14243,19889099568.89935,15502.36414683349,15467.444248807085,27123.87765401069,26597.22399057203,26927.444904226093,0.0,4188.0732659437845,127099.56965054404,74331.54916980716,22932.012185168613,14130.857467003876,1184.0265637583366,611.862046256051,1020.701750269588,1455.5620151007793,329.06852212385036,1655.631484769903,33658709520.93033,18810.99746280346,1399.8405066261364,27355.22590493273,143100.96933287894
811,2,1036800,1032750000,665600000,500,100,50,10,0,0,950000,0,-1.0,47.97973381448052,1310162485.5336053,3171756224.4414988,1375179672.75191,141475719.33765185,2375228147.6456327,244976570.98174542,1392716366.4659057,939617081.2975866,10039.34893696995,50597682893.17159,9245041925.903841,9228.962688101552,10177.698936951549,9404.569285554755,13687.701295171404,14007.256648745331,0.0,2319.7831295113647,95949.79341900196,107471.31080368023,11111.266577956801,6225.25651909382,1430.8739679051819,683.6407060447918,585.9662705123761,752.6039149790932,127.32150822215145,807.7542083944268,19059826635.658802,8926.954835978153,2156.5931826854585,9950.812490949249,97258.99074965437
812,3,422400,828750000,408000000,0,60,5,80,3,0,950000,0,0.9,87.26301926631565,1626559553.9134414,3552480725.5254836,3513835630.6960096,199644603.06016105,4568377723.328527,173944203.70155013,843899135.1614707,2418203842.0843863,17169.286421915087,92237521962.02951,10655974706.647387,10462.538379899073,18903.981214503918,20461.229056418284,21538.004881929995,23970.867957812687,0.0,2866.0083651924124,108322.16545651035,162780.41231390787,10271.165320461392,10013.363564411055,2574.8174553022704,1047.364547867034,740.059347573261,1054.3000227722434,138.27501314547635,1312.5329316138632,28608507846.35533,16961.57347766216,1094.9567770232177,22723.948807452256,165076.51605289374
813,2,1881600,675750000,665600000,100,100,50,80,0,1,950000,0,0.5,51.98243977726017,943813876.9406918,3350126410.7444863,1562637969.6879241,150608391.17258954,4157000700.0094123,194987237.8522152,1187399758.6599455,1508730845.2845247,13894.326153339418,24603411655.26294,11877178768.76594,11657.656761281436,10646.562752261076,17158.61786397117,18819.91319151557,13072.215690087525,135.91555740373974,898.1608116124622,85198.72527893975,65744.11825150494,8315.996849147035,8985.948095740863,1291.3733828608592,568.9885639966443,639.9617661607043,822.7700229568608,156.85132895857214,468.5664264518485,21750326991.977398,12128.390990660575,1515.131635351118,14275.345017108179,118878.86412358722
814,3,1190400,828750000,1065600000,100,60,50,10,0,0,500000,0,0.5,60.58160717176013,1108487325.5081866,2761026173.4551816,1969025981.5155241,137809244.47697833,3438523572.9486485,248228765.63477653,1249940802.0977893,2180106428.4189816,8453.51244392054,29416948265.50546,11959343731.598831,3183.9512083708964,3611.421970203747,4627.66871068296,10237.90528578636,8177.821778575215,0.0,1097.8511896295363,128515.529363944,126383.92808309774,7368.972506124235,4535.459218312507,535.7730399938079,720.4164670234954,503.87939880462244,892.0250849102771,73.35398315500449,552.3130721783292,17107379134.726273,9286.716700737908,1273.785448456807,8553.039368910358,95729.76407932989
815,1,1881600,1198500000,204000000,0,100,5,80,0,1,500000,0,0.5,136.73435743442928,2466569095.832414,3819336380.969703,2745961917.6308794,317470003.26057696,4353121285.682376,473467272.087546,2053344092.5020523,1913918274.6848867,44326.699910500545,218616964572.83698,17488186909.31592,45909.57513523357,28669.638131796535,95017.67729540466,95033.51423525096,65623.3812288574,93.46001053952011,4169.443151319582,202398.52214509543,108839.27407763037,37470.662778310325,26947.484087040437,5701.812798977558,1874.6700328475642,1048.947631814915,2533.2206719453384,862.7608073620805,2228.0821915991237,92337344290.24168,33729.25209191136,2841.480735106771,33107.644070752416,282029.975386351
816,1,652800,1198500000,1331200000,500,60,50,10,0,1,500000,0,0.5,41.99539804916582,762970188.5213783,3328534354.786385,3620717265.303228,224195147.45618182,4759034186.231781,234192478.82307518,734764177.1645838,1118377725.3185017,12152.205619946259,31902133802.062294,6800378901.814325,5163.31681085602,7474.884121247985,6884.082343277022,7436.057349588637,10148.558644803112,192.64826072605425,1843.1676485787123,137178.5020071328,81545.99399073933,8963.743978572877,10463.008320933823,2013.198783796299,479.3577676087809,978.4161743228302,417.51931646524133,142.8709167218736,832.5679584626884,8994479598.049625,13948.381959863249,1827.6038754091364,22402.005667235997,84899.41549435731
817,2,2035200,114750000,800000000,100,10,5,10,0,0,950000,1,0.5,159.7842387744901,1371223984.9797688,4613962662.060289,4338448210.502241,290960408.220968,7652448898.87555,413342771.69556934,2065052433.117852,2327747947.364886,59958.45872939528,79973707550.9169,15680659437.171352,38860.2956673688,37863.19637436486,16252.986521223569,25696.82972672094,18649.067553149333,0.0,3287.0895604039906,211915.22198825775,249437.4374423119,13494.572977174987,53182.76330098924,2945.0970063662503,2163.567527929482,2361.623230807039,2341.9946710096024,270.6471500622983,2254.677272912636,40414805445.63885,56439.19033946548,3379.1408574743214,55584.683967567165,241138.68944524834
818,3,652800,675750000,2133000000,500,60,50,80,0,1,950000,0,0.9,49.57705849817975,1451978047.979715,1249444943.1939254,2072955793.0519679,99543895.79627694,4610691506.286017,201234349.04389888,958361277.7751169,1139795246.1562676,10579.028376033062,20826689111.688217,5275125461.992543,4311.058818713919,4837.843362526733,7721.087946800864,8882.141377719983,5582.692533861073,123.2890180323829,834.5994169215847,98899.42457985487,121868.40962346195,5397.3937704510945,6268.890061400593,589.854522982558,727.2224173031323,367.4019137230544,438.906626613836,41.38250973024772,431.3042186882062,11860568848.401615,7274.685121575027,926.3940019908043,9074.241736904216,71547.14698384862
819,3,2265600,1377000000,1866000000,0,60,5,10,0,1,500000,1,0.9,40.915496406672105,1137870392.2149806,2637931528.894779,2476467462.1751127,96005053.28571892,3321094551.635582,175132007.4701367,1384370560.2189698,1212438091.0101905,8145.180018280544,12668080417.382996,9126900556.500887,2796.1768630950787,3130.4144633797696,6870.319969793817,5213.004195735211,6791.2471118607145,174.0731379761266,800.6268551672631,103725.67793650721,70886.13476456168,2808.90490147699,3527.0385067032694,537.4190993363633,469.41903051641975,544.6906115601067,463.1985075918958,22.95460900711712,524.2230863243814,7772235097.573588,11014.293797491548,1155.916852872231,12247.929935783364,65562.12165642458
820,3,2188800,1032750000,800000000,100,60,50,10,3,0,500000,1,0.9,46.52128414780559,1381769041.7780676,2264977263.4880605,2771333698.4804363,160254039.83707052,2088584065.3633244,261138738.1766463,808349891.9558651,1387151280.159039,6648.220046461318,27447899650.45455,11820499774.136425,6757.725501139546,3137.5994312396556,7281.625936742095,9707.323768179458,7933.457172380489,0.0,741.0012815703484,53157.95626757945,70387.06299803455,5759.771322602821,5782.991272244872,1160.9014167139267,847.1256109494211,416.84047486250273,723.9154677596642,163.5049207969602,817.3040423061977,13673405461.108885,4793.1515683446,865.8472915537251,11760.253352939255,107541.5416792231
821,2,1190400,318750000,1600000000,100,100,5,10,3,1,950000,1,0.5,52.589627716752744,1760059381.6662169,2963124937.848447,2211809047.6881704,214336542.64101216,4873050931.589637,257058407.97561002,836576306.3051409,1028145394.4487475,16075.18945968749,34180466069.053658,15547904927.848215,14057.653408187698,15458.58144830474,13055.248017078975,11856.195922157722,6125.414506094562,111.69411191972094,866.5872725471896,83246.5597831712,113514.06669497938,6770.070563407055,8954.710493422837,1722.1894214421814,745.2663157852156,1069.390040464574,527.3666751572719,76.21411935240708,952.5782890398874,9349088526.49992,23770.706067580002,1584.07914799581,29156.545247883336,106395.02967411166
822,3,2265600,1198500000,665600000,0,100,50,80,0,1,950000,1,0.5,57.35136054941534,1089474953.9068253,2726843620.4393134,2284225457.629781,179498079.27027667,3960404834.30115,219585506.1921837,1109185847.0910802,1589256237.129724,9178.774485688296,47233541734.340256,13235088108.322836,7103.312113508637,8870.181269087212,13583.040486974909,13689.417426733173,10903.268769042199,98.55122917907472,656.7645779139998,104488.44940501457,91366.24769203558,9509.232688924078,7132.537157107981,898.051148160717,909.1658333397457,441.69096445133283,684.1010740526345,58.81886504489497,461.0235429819113,14238744122.493818,7728.133365912821,1642.1151020904404,15251.841630277486,112254.48176335183
823,3,192000,216750000,665600000,0,100,5,80,3,0,950000,1,-1.0,77.33957514504682,1716604757.2235954,4493032678.532525,1921242568.2915292,220143516.49164468,7291246429.962165,405625482.56842494,2501270338.383008,2084708800.4865756,34379.03566351697,29575113098.254284,18795223321.218452,21268.349481561294,25157.467176880826,12992.425731490379,11826.172168095623,11498.160172367421,0.0,1451.0494895582813,98667.7792165713,126055.37107148998,23029.490124231612,33947.72820889382,1407.244390208139,1161.8752642075976,1453.8571740349923,789.0925074305699,323.5359923437264,1151.9326034776295,43418995654.93434,27370.107289558782,3244.5304244398926,46742.81022788478,153261.04024160677
