num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,total_energy_consumption,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking
1.0,714000,691200000,1331200000,100,60,80,50,3,1,950000,1,0.9,24.02262187,176340,136103136,1185810909,1176802511,25073585,615177875,24777848,138790773,1191827395,13961,4383601889,2604975000,9440,9440,4041,4041,4459,25,0,36260,35965,0,0,6,295,296,295,14,293,6567560463,14944,590,14944
4.0,612000,537600000,800000000,0,100,80,5,3,0,950000,0,0.5,19.5813720226,156016,123499288,1158419338,1142529183,21021218,576160874,20740015,125065921,1157858640,16963,3998283488,2444610281,9861,9861,4033,4033,4126,25,296,33859,33618,0,0,49,241,242,241,39,239,7170645480,17759,482,12955
3.0,1326000,768000000,1331200000,0,60,10,50,3,0,500000,0,0.9,11.401403188699998,135298,77388072,866683393,853099085,16984977,410790244,16709065,77255046,842926757,9651,2989480827,1748621360,5499,5499,1516,1516,1610,25,147,27381,27242,0,0,15,139,140,139,8,137,2467873782,10224,278,8306
2.0,1020000,844800000,800000000,100,10,80,5,3,1,500000,1,0.9,14.3677811623,151619,109073553,1166553346,1187399430,21072661,569145878,21076842,113245801,1154767133,20112,4171604854,2429800955,15972,15972,3155,3155,3215,25,183,29420,29245,0,0,61,175,176,175,28,173,4520375886,20880,350,18835
3.0,408000,537600000,1331200000,100,60,80,50,3,1,950000,0,0.5,24.9351699352,195140,154401628,1365903895,1362604757,24273074,708523747,24159469,153976794,1365998540,21905,4607413798,2953861109,12317,12317,7037,7037,7247,25,410,37545,37244,0,0,83,301,302,301,53,299,12319759180,23284,602,15599
3.0,918000,768000000,1600000000,100,100,10,50,0,0,950000,1,0.5,13.315826892899999,144120,89366500,958478074,956080388,17986599,468498683,17441326,91842326,951424274,13121,3043035986,2001044462,9441,9441,2427,2427,2507,1,197,28789,28626,0,0,28,163,164,163,30,161,3746261399,13491,326,10837
2.0,1632000,691200000,665600000,0,10,80,50,0,0,500000,1,0.5,12.6555511951,139741,87438114,934951476,926964699,17864792,462976894,18076163,89981136,968372126,13847,3860127246,2022921288,9693,9693,1646,1646,1710,1,140,28305,28148,0,0,47,157,158,157,24,155,2728386030,14376,314,11205
3.0,714000,691200000,1331200000,0,10,80,5,0,1,950000,1,0.5,16.1817290783,151179,100529658,1021065529,1013151881,18849202,505972899,18559175,104608562,1013891915,14056,3419588682,2185991386,9442,9442,3256,3256,3353,1,242,31103,30904,0,0,36,199,200,199,20,197,5251294307,14622,398,11014
4.0,306000,614400000,1065600000,100,100,10,5,3,1,500000,0,0.5,30.1971831322,224085,189323963,1559384142,1571012683,26440425,823640307,26559887,184788201,1575306592,26598,5334894595,3410355591,11502,11502,10356,10356,10550,25,529,41745,41378,0,0,92,367,368,367,113,365,19000238175,28320,734,13901
1.0,612000,921600000,1065600000,100,10,80,50,0,0,500000,1,0.5,27.708409071,203013,133449312,1080350003,1074811121,23097232,568871447,22828987,135970633,1063485398,8662,4235018399,2359357383,6411,6411,3219,3219,3593,1,0,38842,38505,0,0,2,337,338,337,16,335,7354067549,9398,674,9398
1.0,306000,614400000,665600000,100,100,80,5,0,1,500000,0,0.5,77.49214315409999,405426,350733562,2165687947,2173242965,44283907,1192455393,44238452,351408597,2164063017,21889,8871608734,4876370134,20136,20136,13697,13697,14416,1,0,75364,74438,0,0,3,925,927,926,65,923,31347890546,26480,1852,26480
2.0,102000,614400000,1331200000,0,10,10,5,3,0,500000,1,0.9,155.730076075,342773,428173429,3350927039,3355740380,64525609,1851870433,64644725,426868862,3350135373,68935,11717252824,7291929755,61697,61697,50096,50096,52490,25,1082,71030,70272,0,0,825,757,759,758,528,755,126759428070,76910,1516,61709
3.0,714000,844800000,1065600000,100,60,80,50,0,0,500000,1,-1.0,16.0489370823,167034,104258506,1034783967,1017571159,18353533,509132314,18672366,106304217,1035371977,14487,3518911355,2201275063,9928,9928,3403,3403,3494,1,257,31115,30916,0,0,30,199,200,199,23,197,5397151119,15352,398,11399
3.0,408000,537600000,800000000,0,60,80,5,0,0,500000,1,0.5,26.389001131100002,190497,160380598,1374783743,1387417498,23391131,704239051,23741105,162795041,1384400554,22778,4745739489,2970958095,13397,13397,7236,7236,7332,1,424,38613,38294,0,0,72,319,320,319,99,317,12712474463,24259,638,14754
4.0,714000,537600000,1600000000,100,60,10,5,0,0,950000,0,0.5,16.8103351593,155211,108783359,1049234868,1043262880,18744410,520803245,18940148,110084450,1055922279,15096,3366697408,2244948905,9950,9950,3360,3360,3431,1,252,31504,31299,0,0,39,205,206,205,26,203,5303007486,15643,410,11468
2.0,1020000,768000000,800000000,100,10,80,50,3,1,500000,1,0.9,14.6993179321,145634,124504483,1292314950,1300065912,23016889,631003713,23174717,125659824,1301243350,26226,4550932883,2711385913,18456,18456,3105,3105,3177,25,232,29953,29772,0,0,99,181,182,181,28,179,4968423928,27065,362,21656
2.0,306000,768000000,800000000,500,60,80,50,0,1,500000,1,0.9,35.4300220013,257169,245603637,1999884796,2005463263,31224855,1045464149,31170978,247531964,1985978273,43783,6620854843,4282651982,29062,29062,10834,10834,11056,1,503,45555,45127,0,0,209,427,429,428,120,425,23877487270,46796,856,30174
4.0,1122000,537600000,1331200000,0,100,10,50,3,1,500000,0,-1.0,13.5350317955,133604,86742401,916876185,905374401,17661863,436162515,17209900,87821867,895771004,10647,3205764414,1912853282,5360,5360,2133,2133,2195,25,199,29338,29169,0,0,25,169,170,169,22,167,3095235784,11147,338,8264
1.0,714000,460800000,1331200000,100,100,80,5,3,0,500000,0,0.5,26.8337159157,183891,157058864,1339293080,1346920828,26782108,685471103,27316285,157126122,1334726767,20067,4934517042,2874275028,16361,16361,4475,4475,4851,25,0,38124,37799,0,0,1,325,326,325,14,323,7693727218,22081,650,22081
3.0,1632000,460800000,1600000000,100,100,10,50,3,1,500000,1,0.5,12.716255903199999,141852,82158213,901697041,890527669,17650018,429098136,17760023,80839958,895242327,9469,3297860769,1862734612,4824,4824,1436,1436,1522,25,171,28279,28122,0,0,12,157,158,157,24,155,2209860028,9765,314,7989
1.0,1632000,768000000,665600000,100,10,10,5,0,1,500000,0,-1.0,14.708877086600001,143290,92992293,929208507,937077125,20336708,448279645,20330197,91851212,937555027,11923,4108693707,1966787127,10957,10957,1356,1356,1491,1,0,29527,29346,0,0,1,181,182,181,3,179,2742244496,12927,362,12927
3.0,510000,844800000,800000000,500,10,10,50,3,1,950000,0,0.9,20.6569061279,191744,136723152,1291736718,1301959881,22571281,666389405,22609809,134701962,1290506026,21604,4445883353,2752563757,12056,12056,5456,5456,5538,25,328,34533,34280,0,0,75,253,254,253,63,251,9440107842,22515,506,15603
2.0,714000,998400000,1600000000,0,10,80,50,3,1,500000,1,0.5,15.795824050899999,184195,117637209,1177357732,1189079503,20629619,580656254,20057952,116931137,1165748657,21131,3708910925,2462417406,11507,11507,3160,3160,3288,25,230,30567,30374,0,0,69,193,194,193,15,191,5783006023,22473,386,14331
2.0,306000,691200000,1065600000,100,60,80,5,3,1,950000,1,0.9,35.7765557766,253602,246622795,2053285221,2073758196,33761344,1089549976,33631719,244698781,2039120512,43682,6943452005,4387836663,26437,26437,13601,13601,14280,25,530,45923,45489,0,0,229,433,435,434,121,431,24906883958,46774,868,29704
2.0,510000,921600000,665600000,500,60,10,5,0,0,950000,1,0.5,23.06889081,212540,166624294,1494513099,1481020488,24211890,751208883,24451297,166280437,1470927356,30563,5040058531,3183848782,18415,18415,5319,5319,5475,1,339,36419,36136,0,0,105,283,284,283,48,281,10847893049,32373,566,20006
2.0,816000,460800000,1065600000,0,100,10,50,3,1,950000,1,-1.0,18.4696660042,153552,139835612,1339013685,1333004825,24946634,680370811,24262213,140364525,1308818920,26525,4518054715,2760520021,18763,18763,3376,3376,3568,25,251,32802,32573,0,0,77,229,230,229,20,227,6232013257,27683,458,22022
3.0,612000,768000000,1065600000,500,60,80,50,3,0,500000,0,0.9,17.9820671082,163971,123710307,1262314113,1251617375,21607163,622330859,21615190,124416268,1294305252,22457,4237776355,2727407303,9744,9744,4626,4626,4757,25,279,32220,32003,0,0,62,217,218,217,47,215,7476883853,24033,434,13306
3.0,1428000,998400000,800000000,500,100,10,50,3,1,500000,0,-1.0,11.3200700283,144540,81234825,903766297,916052069,18063702,446327124,17371415,83164709,880711478,10562,3448784916,1808835181,5382,5382,1810,1810,1891,25,153,27454,27315,0,0,32,139,140,139,19,137,2710900714,11067,278,8510
4.0,1428000,768000000,1600000000,0,10,10,50,3,0,500000,0,-1.0,10.489223003400001,138353,70710983,792889610,801615173,15224212,369520236,15176214,69189741,791889845,7142,2733298028,1647906640,2974,2974,1657,1657,1693,25,153,26946,26813,0,0,27,133,134,133,20,131,2102047041,7563,266,5500
4.0,408000,460800000,1600000000,0,60,80,50,3,0,500000,1,0.5,24.968084812199997,204037,154451251,1317551638,1317836802,23419770,677478472,23339788,154208191,1314815370,20471,4391706214,2820146113,10907,10907,6606,6606,6755,25,421,37840,37533,0,0,51,307,308,307,68,305,11756185112,21498,614,13591
3.0,102000,691200000,1600000000,0,10,80,50,3,0,500000,1,0.9,100.172337055,348925,378698973,3083855504,3078796391,51590748,1700139510,51633335,380063024,3076198724,63415,10745657680,6704914678,52073,52073,48945,48945,50680,25,2120,64292,63636,0,0,1015,655,657,656,445,653,116143524053,69876,1312,52221
3.0,408000,768000000,665600000,100,100,80,5,0,1,950000,1,0.5,24.864829063400002,192771,158782673,1406366371,1403289267,23361546,714267808,23369148,161139314,1416186356,24893,4762837908,2995994464,16901,16901,7129,7129,7229,1,429,37440,37139,0,0,108,301,302,301,68,299,12907211035,26353,602,17966
2.0,1326000,460800000,1600000000,0,100,10,50,0,1,950000,0,-1.0,14.533617973299998,146660,88502160,904133977,892329613,16780764,424345024,17064001,90122619,917586669,10362,3269165267,1937845529,7510,7510,1700,1700,1789,1,166,29894,29713,0,0,43,181,182,181,18,179,2740171457,10911,362,9251
2.0,1224000,921600000,1600000000,100,100,80,5,3,0,950000,0,0.9,11.2162430286,144155,85318381,967152755,974557438,18592865,476948928,18628779,86219749,968577259,13423,3322696427,2018008421,8010,8010,1877,1877,1998,25,173,27225,27086,0,0,54,139,140,139,10,137,2958395718,13998,278,10797
3.0,1020000,768000000,1600000000,100,100,10,5,3,1,500000,0,0.5,12.619508981700001,138590,86338612,934180020,939340302,18543728,454740945,18550487,87137963,937443491,11313,3144096058,2013847746,6707,6707,2391,2391,2455,25,176,28246,28089,0,0,18,157,158,157,25,155,3393874557,11859,314,9563
3.0,612000,768000000,1331200000,0,10,80,50,3,1,500000,1,0.5,17.8192119598,164584,107723782,1025428104,1026751412,19011769,510999604,19122656,108206909,1025785126,12898,3470730519,2184785660,6885,6885,3812,3812,3957,25,263,31819,31602,0,0,47,217,218,217,28,215,6128393720,13638,434,9618
4.0,1734000,614400000,1331200000,100,100,10,50,0,1,950000,1,0.5,10.7270870209,128315,63426967,743804256,727217028,14726449,350689006,14896082,64509131,750065822,5243,2877951021,1604496224,2719,2719,1223,1223,1284,1,146,26820,26687,0,0,11,133,134,133,21,131,1794012847,5707,266,4040
3.0,1555000,691200000,1065600000,0,60,80,5,3,1,950000,1,0.9,11.4563169479,126564,79598472,823206077,861908668,16821049,408024565,16348744,75418910,817227807,8941,3137334221,1738525262,5980,5980,1362,1362,1439,25,171,27267,27128,0,0,24,139,140,139,15,137,2310775806,9272,278,8680
2.0,1734000,998400000,1331200000,500,10,10,50,3,0,950000,0,0.5,9.74333310127,152926,66357343,843257593,850806334,16857756,406353976,16675921,71499889,833488722,9213,3211379915,1738968840,4201,4201,1461,1461,1557,25,105,26078,25957,0,0,30,121,122,121,17,119,2035654121,9660,242,7000
4.0,612000,614400000,800000000,0,60,10,50,0,1,500000,0,0.9,18.8727970123,151288,121158170,1146095399,1146713493,20795529,574637230,20595702,119755585,1128069530,17492,3957051333,2394105401,11776,11776,4187,4187,4269,1,279,33007,32778,0,0,42,229,230,229,43,227,7097360060,18516,458,13340
2.0,1122000,921600000,1331200000,0,60,10,5,3,1,950000,1,-1.0,11.9056332111,141907,88402746,971574813,989177608,18354060,485183799,18077561,91873317,1008176371,15753,3313003932,2093959446,11492,11492,1864,1864,1969,25,143,27486,27341,0,0,39,145,146,145,21,143,3281900871,16503,290,14132
3.0,1632000,537600000,1331200000,100,10,80,5,3,0,950000,0,-1.0,12.101083993900001,134558,79326585,886355596,903684537,17922500,443679900,17651088,81769366,885820173,10079,3306819295,1883788749,4960,4960,1670,1670,1733,25,189,27954,27803,0,0,20,151,152,151,24,149,2281651882,10482,302,8011
3.0,1555000,691200000,1600000000,500,10,10,5,0,0,950000,1,-1.0,10.5499432087,134903,72689949,808199140,826061060,15994495,378443184,15482717,74055602,811531890,8578,2857819862,1696300488,5184,5184,1510,1510,1579,1,137,26682,26549,0,0,15,133,134,133,23,131,2093150980,8857,266,6325
3.0,102000,537600000,665600000,500,100,10,5,3,0,500000,1,-1.0,99.5612859726,287404,383269920,3141199939,3140004692,51559880,1712306632,51603197,382970392,3143266678,65385,10727915076,6799692534,54267,54267,51285,51285,51817,25,2182,63732,63082,0,0,1032,649,651,650,463,647,116357325456,71647,1300,53136
1.0,714000,691200000,1331200000,100,10,10,50,0,1,500000,0,0.9,23.9120559692,175388,120952390,1020565901,1019238590,20920517,513942311,20799057,118520540,1010097716,9012,3801196441,2224847761,7723,7723,2701,2701,2988,1,0,35991,35702,0,0,3,289,290,289,4,287,5884941555,10256,578,10256
2.0,204000,537600000,800000000,0,60,10,5,3,1,950000,1,-1.0,57.218356847799996,287270,320444002,2510800671,2506354497,42668636,1352424203,42730568,319381783,2501762948,52233,8482552226,5435738199,37615,37615,23143,23143,23624,25,628,56551,55967,0,0,397,583,585,584,235,581,45355985175,56658,1168,41417
4.0,816000,921600000,1600000000,0,10,80,5,0,1,500000,0,0.9,13.360867023499999,159913,85441119,896881702,881392214,16805467,439729167,17117813,84409792,885246765,10449,3015542883,1911222417,6343,6343,2693,2693,2783,1,181,28893,28730,0,0,24,163,164,163,22,161,3983575921,10826,326,7577
1.0,612000,921600000,1600000000,100,10,80,50,3,1,500000,0,-1.0,25.870507001900002,209573,135561985,1143419287,1148406436,23835508,594240845,23902345,135428140,1144927796,11293,4179490815,2484203494,7483,7483,4541,4541,4968,25,0,37458,37145,0,0,1,313,314,313,7,311,7476489631,12828,626,12828
2.0,1632000,998400000,1600000000,500,100,10,50,3,1,500000,0,0.5,9.59309792519,149206,67159724,850084429,835265158,16480628,404984527,16394881,68162042,802115231,8293,2921565228,1698965006,3911,3911,1589,1589,1643,25,90,26016,25895,0,0,30,121,122,121,13,119,1982481416,8645,242,6541
3.0,1122000,691200000,800000000,0,10,10,50,3,1,950000,0,-1.0,13.803778171500001,136561,90657013,950305270,960239257,18491595,465180545,18208878,91823479,967908368,13345,3654992317,2057956154,7275,7275,2337,2337,2410,25,187,29086,28917,0,0,30,169,170,169,21,167,3528463458,13902,338,10102
2.0,1020000,768000000,665600000,0,100,10,50,0,0,500000,1,0.9,15.0533280373,148057,123052962,1220988722,1209278913,22019847,598385424,22031244,121628718,1227810838,24461,4323891362,2575918056,19967,19967,2405,2405,2521,1,199,30141,29954,0,0,65,187,188,187,30,186,4804253729,25539,374,21630
4.0,1224000,921600000,665600000,500,10,10,5,0,1,500000,0,0.5,12.6914451122,153704,82778393,914075993,909017762,17322670,441745889,16729374,84936341,885571399,11360,3573708198,1898111342,6715,6715,2186,2186,2241,1,189,28444,28287,0,0,25,157,158,157,26,155,3209505946,11845,314,8042
3.0,1428000,460800000,1600000000,100,100,10,50,3,0,950000,1,0.5,13.505950927699999,144697,85414742,901433636,917098831,17982547,437066027,17908534,84692523,881465179,8853,3284726206,1884671890,5645,5645,1824,1824,1894,25,193,29098,28929,0,0,19,169,170,169,25,167,2507338735,9175,338,8902
3.0,714000,844800000,1065600000,100,100,80,5,0,0,500000,0,0.9,16.077796936,163723,100789854,993920142,994236818,18089989,481826064,18428881,101211838,997616950,12998,3461640209,2152478953,6487,6487,3485,3485,3595,1,235,31131,30932,0,0,64,199,200,199,41,197,5255742104,13836,398,8030
3.0,1632000,921600000,1600000000,100,10,10,50,0,1,500000,0,0.9,9.35991191864,137131,62593537,743675058,759732360,15132170,358752680,15119272,64563722,752001318,6959,2688644388,1569214425,4023,4023,1414,1414,1473,1,129,25765,25650,0,0,14,115,116,115,13,113,1799678898,7179,230,5169
3.0,1020000,844800000,800000000,500,100,80,5,3,1,950000,1,-1.0,13.6080110073,146967,100250306,1065189792,1072947752,20000920,538380991,20306766,102037686,1062837968,16826,3872695568,2275252751,8420,8420,2792,2792,2842,25,207,29197,29028,0,0,28,169,170,169,30,167,4122435902,17490,338,11289
4.0,306000,614400000,665600000,500,100,10,50,3,1,950000,1,0.9,30.7405190468,219939,188930959,1587338652,1570913603,26580952,824005831,26122423,190825502,1570389897,26179,5432848027,3395386024,13216,13216,10697,10697,10796,25,529,42411,42037,0,0,89,373,375,374,96,371,19483210108,27375,748,15863
4.0,714000,614400000,800000000,500,60,10,5,3,0,950000,0,0.5,17.2392258644,151156,118036759,1173246714,1182074798,21206827,592686060,21382405,119009976,1197707325,18980,4144734748,2549292667,11060,11060,3641,3641,3738,25,259,32065,31854,0,0,46,211,212,211,30,209,6262184905,19589,422,14727
2.0,306000,768000000,800000000,500,100,10,50,3,1,950000,1,0.9,35.512467145900004,265576,241912530,2022037806,2020423209,32779804,1053230904,32928300,242711847,2012046113,42795,6745542453,4319639472,22782,22782,11432,11432,11722,25,486,46127,45693,0,0,210,433,435,434,107,431,24249040936,45626,868,26103
3.0,1224000,614400000,800000000,500,10,10,50,0,0,950000,0,0.9,13.891674995399999,134452,88115522,937595896,931041702,17261171,443180668,16672679,90814138,916210058,11712,3531799681,1946927979,8860,8860,1951,1951,2031,1,196,29263,29094,0,0,38,169,170,169,23,168,3203960147,12182,338,10505
4.0,1734000,768000000,800000000,100,100,10,5,0,1,500000,1,0.5,11.085203885999999,142007,73221693,814660343,824530708,15740652,395774653,16230576,71227863,820151598,8890,3526751267,1778097304,5704,5704,1611,1611,1652,1,172,27263,27124,0,0,19,139,140,139,24,137,2211078382,9126,278,6976
2.0,306000,691200000,800000000,100,60,80,5,3,1,950000,1,0.9,35.1285498142,247180,245541063,2059499568,2062919666,33019271,1078320498,32832690,245886493,2047800914,44463,6793245497,4390499598,26011,26011,12069,12069,12408,25,518,45652,45224,0,0,259,427,429,428,100,425,24522131851,47010,856,29343
1.0,306000,691200000,1065600000,500,60,80,50,0,1,950000,0,0.5,78.8199689388,451610,359764695,2183581429,2176784625,44907329,1212786258,44193706,360147126,2193930346,20959,9078862455,4943661053,19258,19258,13767,13767,14956,1,0,76768,75818,0,0,2,949,951,950,111,947,32341809410,26068,1900,26068
2.0,1632000,998400000,665600000,500,10,10,5,3,1,500000,1,0.9,11.6061329842,160117,89180101,1004758363,1022620524,19202504,483939462,19647429,90232975,1034395684,15597,4279969542,2146779244,10615,10615,2234,2234,2283,25,135,27356,27211,0,0,34,145,146,145,25,143,2850086216,16048,290,13484
2.0,1428000,768000000,665600000,0,10,10,5,3,1,500000,0,0.5,12.9811460972,144125,92421954,970420440,973317517,18633060,471215547,18478106,92778880,949636163,13876,3980067712,2044654712,7903,7903,2310,2310,2380,25,196,28712,28549,0,0,63,163,164,163,17,161,3057471509,14414,326,10718
1.0,204000,537600000,800000000,500,10,10,5,0,0,950000,0,0.5,161.453362942,595484,572812969,3489860623,3489170104,71056068,1941282187,70605954,574675398,3484601646,41771,13935461711,7833840419,40578,40578,32650,32650,34137,1,0,109883,108440,0,0,3,1441,1444,1443,370,1439,73742994236,51167,2886,51167
3.0,816000,537600000,1065600000,0,100,80,5,3,0,500000,0,-1.0,16.704473018599998,145439,122923124,1204097526,1204870628,21258067,594252925,21091588,122802451,1210282453,21766,4080074614,2525790865,14999,14999,3367,3367,3494,25,256,31421,31216,0,0,44,205,206,205,33,203,5489476894,23139,410,18135
2.0,1555000,614400000,1600000000,100,10,80,50,0,1,500000,1,-1.0,12.002942085299999,139663,82852689,922702389,940372833,17859404,441184439,17696835,84535719,926827830,13300,3407714856,2011252258,8839,8839,1537,1537,1620,1,138,27846,27695,0,0,40,151,152,151,23,149,2426435554,13951,302,10253
1.0,1224000,768000000,665600000,100,100,80,5,3,1,500000,0,0.5,17.101685047100002,146747,106689058,1047039718,1060531017,21992301,524836301,22051476,108573261,1050126944,14158,4325279108,2238714602,11537,11537,2053,2053,2187,25,0,31374,31163,0,0,0,211,212,211,4,209,3900991694,15370,422,15370
4.0,1555000,844800000,1600000000,100,100,80,5,3,1,950000,1,0.5,10.1722431183,140005,68336578,830698592,811642171,16209210,391395299,16334153,67987689,837401244,7141,2948682167,1736709731,3789,3789,1664,1664,1727,25,149,26555,26428,0,0,17,127,128,127,19,125,2084758041,7517,254,6490
3.0,1632000,921600000,1331200000,500,100,10,50,3,1,950000,0,-1.0,9.682312965389999,141145,67246085,851925409,860261849,16247834,398141913,16271621,71096019,834182846,9026,3038769829,1771039580,2583,2583,1467,1467,1538,25,131,26161,26040,0,0,17,121,122,121,17,119,2029291043,9455,242,5574
3.0,1632000,614400000,1065600000,500,100,10,50,0,0,950000,1,-1.0,11.6164970398,129950,73950485,838958457,838027058,16104405,397126092,16094839,75102540,801521938,8415,3200458460,1662288299,4237,4237,1598,1598,1657,1,159,27655,27510,0,0,21,145,146,145,13,143,2177936996,8815,290,5668
4.0,1122000,768000000,1600000000,0,10,10,50,0,1,950000,0,0.5,11.4681019783,129410,74303888,835531199,849186064,15842445,409937099,15868861,76081718,843313325,9721,2793636122,1783055773,6239,6239,1790,1790,1850,1,167,27291,27152,0,0,19,139,140,139,19,137,2762001796,10157,278,7436
3.0,1555000,691200000,1065600000,0,10,80,50,0,1,950000,0,0.9,11.391514062899999,126907,74306861,844482872,845200524,16184712,400727631,15659284,77794438,834475992,9772,3209823865,1770222525,4345,4345,1625,1625,1695,1,147,27216,27077,0,0,27,139,140,139,22,137,2291772278,10268,278,5591
2.0,1020000,537600000,665600000,0,100,10,5,0,1,950000,1,0.9,16.615836143499997,143902,134486725,1337463544,1336010393,23377359,655690483,23111825,137890784,1333086084,28415,4697605645,2771353048,22223,22223,2965,2965,3036,1,215,31346,31141,0,0,70,205,206,205,22,203,5247445094,29480,410,23976
3.0,1020000,460800000,665600000,0,10,80,50,0,1,500000,0,0.5,16.7603361607,141444,117945312,1128170581,1118652738,20897451,556932545,20885536,114716466,1129117251,19003,4235286135,2368760661,15413,15413,2874,2874,2977,1,241,31446,31241,0,0,29,205,206,205,25,203,4639514236,19784,410,17225
3.0,918000,921600000,665600000,500,60,80,50,0,1,950000,0,0.5,14.8989470005,160714,106943478,1064842423,1065320140,19031570,506778415,18867304,104220716,1027110254,17019,3827945304,2221323701,9699,9699,2902,2902,2965,1,209,29944,29763,0,0,43,181,182,181,24,179,4589684949,17807,362,11169
3.0,1020000,998400000,800000000,0,100,10,50,3,1,950000,0,0.5,13.377050161400001,159457,98143371,1031578647,1031867486,18406879,505662588,18246630,99093802,1024494784,16785,3697594994,2182122046,7701,7701,2724,2724,2768,25,205,28686,28523,0,0,27,163,164,163,29,161,4007403564,17723,326,10196
3.0,204000,537600000,1065600000,100,100,80,5,3,0,950000,1,0.9,45.7651028633,291890,290703994,2357757408,2347689236,37374964,1265477175,37218153,292554563,2341712015,47279,8099539952,5093868104,26844,26844,20792,20792,21413,25,1144,54413,53870,0,0,343,541,544,543,193,539,43423293437,51022,1086,31093
